revid,prediction,probability_B,probability_C,probability_FA,probability_GA,probability_Start,probability_Stub
1151924336,Stub,0.006392076253681375,0.006726792467805949,0.0011231728944349787,0.00195762647780906,0.029312115104154067,0.9544882168021145
1152065786,C,0.16765678819847063,0.4099180164888604,0.008350354537124374,0.06417867090624592,0.32597749455649183,0.023918675312807003
1152096144,Stub,0.009996386696280926,0.013000677396159954,0.0017753840078325402,0.003513742343162923,0.03696476632478604,0.9347490432317777
1152130342,Stub,0.01068646026176455,0.024932538854736303,0.0022171315367455016,0.004566137302135185,0.12549438535968607,0.8321033466849325
1152185896,Stub,0.011025442928386163,0.013334571417485631,0.0015421195287259367,0.0034736130469107153,0.07443737802323261,0.896186875055259
1152210619,Stub,0.02784759462096867,0.049565111672491606,0.004526746860055806,0.015081520502716208,0.4099703982732165,0.4930086280705511
1152212711,GA,0.2738439126826786,0.25728080649375096,0.01319806445214505,0.407838706730999,0.041171498907957044,0.0066670107324693015
1152217397,Start,0.10853589652548815,0.3777712733159414,0.005021483153010073,0.03506529961784311,0.46441202416601723,0.009194023221699871
1152270041,Start,0.08008614282997037,0.16269578959016556,0.005189814934492578,0.008368709579835189,0.6849158822155837,0.058743660849952445
1152346392,Stub,0.01271236987875824,0.023069048408634735,0.0017595631456255938,0.0033266739499512032,0.04700836823436253,0.9121239763826677
1152369072,C,0.1867070349112069,0.4678469852934885,0.005636610037291685,0.04629297381845981,0.2885729485469407,0.004943447392612336
1152406729,Start,0.04087523638869217,0.3592527417597023,0.0041302387350285585,0.007301504258585354,0.5135027582042854,0.07493752065370649
1152439979,Start,0.04088389931386716,0.07098219247419264,0.0037016844418029647,0.006238450256607173,0.6554753512584394,0.22271842225509078
1152450124,C,0.3218522597770564,0.3398195124180725,0.013304534243635494,0.28654478971004016,0.03264622484600065,0.0058326790051947104
1152460082,Start,0.04968495176288268,0.18901709898860272,0.0049664784995223695,0.018641711265897372,0.6361689956406993,0.10152076384239561
1152489436,Start,0.05801873542372925,0.19305359767847607,0.005347835704447124,0.01852690997491824,0.6673968005052777,0.057656120713151696
1152623125,Stub,0.011276822048200753,0.014130723655347576,0.0020866045044315184,0.0038042637289056797,0.05303679460463866,0.9156647914584758
1152791145,Start,0.06682009661780741,0.21569558298425118,0.004486914672940308,0.010485639785204826,0.6603477862544007,0.04216397968539562
1152793398,Stub,0.0059742448715689915,0.009076639133804956,0.0012802556061246042,0.0026700342422149906,0.014630240903542487,0.9663685852427439
1152809878,Start,0.041006081860245354,0.18738195943583374,0.004741064960451102,0.009185096875997481,0.682113145611691,0.07557265125578118
1152886496,Start,0.023134067994825293,0.1104279921699106,0.003951305314273996,0.006234347830536343,0.7427475268036126,0.11350475988684133
1152937955,Start,0.12911946988988632,0.32232248604272284,0.005050360899656869,0.04225065702361638,0.49084264709757836,0.010414379046539347
1152970577,Stub,0.005459132983606915,0.009952399085862852,0.0012329875284290543,0.002523544295137679,0.018891327900174164,0.9619406082067895
1152984878,Stub,0.017372332447422166,0.024521383649310044,0.003061745183483875,0.005878362989197214,0.10559959717968238,0.8435665785509042
1153029460,Stub,0.007670067614019726,0.015054422341066626,0.0015092603227488152,0.003393127209990926,0.03936404404458732,0.9330090784675866
1153086780,Start,0.03040435859782878,0.06415300564741276,0.004542949438668823,0.01323525292035531,0.7025743195860414,0.18509011380969287
1153207621,Start,0.23993982902943597,0.29950053147718897,0.006758161421542234,0.07354126104791844,0.358169528497417,0.02209068852649725
1153221879,Start,0.07385710433045234,0.188499667596787,0.005295735118113732,0.016634759200260366,0.6066552883239476,0.10905744543043892
1153276048,Stub,0.007745952914182526,0.007575299105956155,0.0013113488449662766,0.0022963303393267022,0.03590304644458501,0.9451680223509833
1153278086,Start,0.09935033129799316,0.13301937968914568,0.003761626185148812,0.010640147439161394,0.7200344126632008,0.03319410272535027
1153333232,Stub,0.027825016811959535,0.08807228537975564,0.004168603689365389,0.011009649350159932,0.41062842817120704,0.4582960165975526
1153423503,Start,0.11164318230646625,0.206917630853532,0.005022429891374664,0.038031921161890074,0.6158598522521682,0.022524983534568704
1153429385,Stub,0.009607575925999255,0.00987946945549953,0.0016204774548808992,0.0027969341456274745,0.06257955857071155,0.9135159844472814
1153429446,C,0.39621387211402825,0.45535193666291623,0.011854406315836176,0.06554443395120485,0.06458920546793509,0.006446145488079471
1153488959,Stub,0.014728346161047332,0.030401566201551385,0.0028262996734524475,0.0069684211172281576,0.1999174174365142,0.7451579494102065
1153524408,Stub,0.009481875072608352,0.013656188517952224,0.001798023406920385,0.003902554709426158,0.04191517653155261,0.9292461817615403
1153558544,Stub,0.005372841428917127,0.00931454482457521,0.0010593034751448251,0.002545256108607339,0.014454009650366965,0.9672540445123885
1153657412,Start,0.059043555657604135,0.16435045377869348,0.004679543695572879,0.008202588066011724,0.7140134646571946,0.04971039414492334
1153745409,Start,0.06418621235453627,0.20743187670219396,0.005068222407820633,0.018324403950801982,0.5538551342874833,0.15113415029716368
1153745598,Stub,0.007244282995147441,0.01376902559134458,0.001587690813357868,0.003312042045043675,0.05223652272967738,0.921850435825429
1153778069,Stub,0.01047763623628279,0.02739471221571184,0.002334331330414114,0.004532123043705549,0.12734207819597643,0.8279191189779094
1153781449,Start,0.030545507897298055,0.057859477127794934,0.004473638184914068,0.014502615331481297,0.5113931979271906,0.3812255635313211
1153831551,Stub,0.007285475235472702,0.013265234383435527,0.0014266982759781896,0.003686313729111735,0.04084598325486162,0.9334902951211401
1153989705,Start,0.06937577510510624,0.14110374309963924,0.005345214107139483,0.0075889191962705636,0.7436861103847094,0.03290023810713493
1154128369,Start,0.06233876672259857,0.2107803585570511,0.005461557737220511,0.010452525651359955,0.6505765609120999,0.06039023041967003
1154144271,Stub,0.02158474306100417,0.053653153194707946,0.0034314291942226785,0.007355085159717519,0.3559519391189717,0.5580236502713759
1154376625,Start,0.10178062260565233,0.20164148300198803,0.005687879924248933,0.014003220349793326,0.6209890903890394,0.055897703729277874
1154435788,Start,0.06911651077202005,0.19535310828662888,0.005491362160166966,0.05001887616011514,0.537959131239186,0.14206101138188285
1154443829,Start,0.02158408065629771,0.043096190317115576,0.003768083406331778,0.007976692609250454,0.5662316040266934,0.35734334898431114
1154573139,Start,0.09444973551648389,0.2964124466795059,0.00436549495017403,0.009524381119320522,0.5741142365973583,0.021133705137157396
1154610749,Start,0.02270095680413178,0.05188286057344633,0.003812255231911806,0.009328614018108326,0.5916788072592633,0.32059650611313856
1154754342,Stub,0.009887423799103096,0.015453649999988243,0.0020636421381133186,0.004540728705228031,0.08981990455780776,0.8782346507997595
1154763590,Stub,0.011711701152139167,0.02037966926579698,0.002009759371100575,0.004010029754359219,0.06321567155482388,0.8986731689017802
1154766714,Start,0.2636376485402433,0.29791361971335045,0.006054014170025074,0.020871874143403486,0.39269314249293685,0.01882970094004096
1154853671,Stub,0.006910504894726419,0.010190195134590914,0.0014489604372635498,0.0031020373431633157,0.02463756742527543,0.9537107347649804
1154908966,Stub,0.013458369052621872,0.01416507696844229,0.0021400938364983415,0.0034410176238067556,0.09502787118642177,0.871767571332209
1154939115,Start,0.027699588695669883,0.10944364806092297,0.003540874944889203,0.005871020961896277,0.7806230581132385,0.07282180922338308
1154954188,Start,0.08213094225248732,0.2784416018760601,0.004841633039719239,0.00844077947079201,0.6110357625006955,0.015109280860246044
1154991360,Stub,0.006228397647431586,0.00769102010922511,0.0012370469794532651,0.002578991940565835,0.013343807259594595,0.9689207360637296
1155781381,C,0.12412265835952782,0.433196901043809,0.00550207869120789,0.028320930641461912,0.3980122242823658,0.010845206981627577
1156020993,Stub,0.0067156763909643905,0.00805590929031008,0.0012771108042837383,0.002690478048640273,0.013882775677708339,0.9673780497880932
1156045704,Start,0.14346145097938257,0.2916875401192558,0.0068552876841219135,0.06736728471845276,0.4748433160081341,0.0157851204906528
1156077882,Stub,0.021302331051678253,0.04063162637523171,0.0036035636551757684,0.009004019007811791,0.4103374258649449,0.5151210340451575
1156202898,C,0.1845337426830614,0.5803414375860084,0.007707383436266533,0.03421630540503914,0.17934528695461593,0.013855843935008662
1156216427,Start,0.13369100053885272,0.21902151128890562,0.005349044988791028,0.011033077172195668,0.5909741593623266,0.0399312066489286
1156355955,Start,0.13501005573078653,0.38343869434027755,0.004745304261610042,0.012034426837889243,0.4533129908497709,0.011458527979665933
1156409493,Start,0.031557324565647304,0.09158398908975628,0.004649562289546793,0.01008163868864057,0.6908594591120008,0.17126802625440826
1156481467,Start,0.0872536050739958,0.24715556829998414,0.00615937996327767,0.01391286912792726,0.5832297647120156,0.06228881282279948
1156485593,Start,0.03946739132622128,0.10193261204498869,0.004883233728405894,0.013228173811552935,0.571834000794941,0.26865458829389033
1156541234,Stub,0.025294846276024623,0.04086659175193817,0.004185185694564301,0.006876980113649311,0.42489765875266716,0.4978787374111565
1156612646,Stub,0.028314374770250977,0.06180245448888196,0.004541286856083887,0.011390878612312489,0.24686786939190705,0.6470831358805637
1156838079,Start,0.021720394565267382,0.035980390467189594,0.0033751671483135868,0.00699686458488595,0.49337218523967186,0.4385549979946718
1156977351,Stub,0.020027292908001555,0.036230440954793254,0.0030321544283715505,0.005590926888950391,0.38563127685675214,0.5494879079631311
1157055139,Start,0.1513257735512778,0.3390862347060432,0.006105047198160822,0.04840075655317426,0.4395261122995373,0.015556075691806453
1157092874,C,0.15568373380340172,0.6805200787391767,0.005340265628787331,0.009191899528797893,0.14449554417008598,0.004768478129750201
1157124148,C,0.13022466310470218,0.6125175655052725,0.004130912480653311,0.011491987016578073,0.23755720408046263,0.00407766781233129
1157228808,Stub,0.01042109537905191,0.014725808891546338,0.0019560831944539408,0.00340399573859725,0.09042679781076667,0.8790662189855838
1157234813,C,0.22161683749308078,0.45933196296975737,0.005866677056873865,0.019763509316235123,0.278913764588649,0.014507248575403836
1157335890,Stub,0.0054633932015181585,0.01022260643418557,0.001089898176318399,0.0022407380615214606,0.012301154606711068,0.9686822095197455
1157443233,Start,0.018737655071262363,0.01774491505435457,0.003257086818129113,0.004991238820076387,0.6280518632421236,0.32721724099405397
1157448528,Stub,0.011510758728417603,0.014809619571743126,0.0020221436797066036,0.003623262213921644,0.08786071481028894,0.8801735009959221
1157530218,Stub,0.00639011777756171,0.012429366142349048,0.0012653758502474098,0.0030442951633123457,0.025191725276953812,0.9516791197895755
1157572449,Start,0.027359679471757953,0.05916276405664864,0.0031533071545905345,0.013241401161246613,0.4683801563604735,0.42870269179528275
1157691325,Stub,0.029013222071283602,0.09033597800290728,0.0045090498859005545,0.010812490804495836,0.28886008757625137,0.5764691716591615
1157964376,Stub,0.010067489914463835,0.01582413467622258,0.001763874036360831,0.004041635643019686,0.058654062310733536,0.9096488034191994
1157979969,C,0.17181248043573927,0.41531063465297907,0.005287592264922092,0.03459367380535652,0.3569122952813073,0.016083323559695585
1157984320,Stub,0.016576993125882032,0.03153236937734192,0.0030387662017970773,0.006667557311081932,0.26055928424151253,0.6816250297423845
1158035855,Stub,0.01522042315335762,0.03937840353082434,0.0032884683798092887,0.007268141802248257,0.32404966330102436,0.6107948998327363
1158045142,C,0.3623928983014147,0.3962417970673934,0.00785239525547303,0.07772165337299819,0.14707174577644583,0.008719510226274867
1158193136,Start,0.05307925492825007,0.11561447043149448,0.003830397160917753,0.007068986740760712,0.7861614529795341,0.03424543775904298
1158222491,Stub,0.0060502712570913615,0.00726146768630776,0.001082329965301146,0.0020984193131820877,0.01351956139221696,0.9699879503859007
1158232091,Stub,0.014349268093497637,0.01871061078586127,0.0025503574559266376,0.004397315183757492,0.19234971467547543,0.7676427338054815
1158281467,C,0.15492327024426153,0.5756609713562567,0.0049430244894787196,0.008159849885829462,0.2506611620409943,0.0056517219831791355
1158294939,Stub,0.01321032517210889,0.014506171164244184,0.0019233565880270097,0.0032059336244816,0.10658432290248657,0.8605698905486517
1158302291,Stub,0.007302606159654671,0.010760450936070465,0.0014514518858496632,0.0033846393148918223,0.03652258621329994,0.9405782654902333
1158304288,Start,0.08384836201157742,0.18600417916183232,0.004251581154051865,0.00727108885472338,0.679764101832374,0.038860686985441005
1158305325,Start,0.07289707865534993,0.33003927659596943,0.005406898231523696,0.012573259560694196,0.5353881769783215,0.043695309978141174
1158316569,Start,0.09031472761691722,0.2825754227074405,0.004459193062831365,0.02284281428318183,0.5895867878753437,0.010221054454285285
1158375491,Stub,0.008320668168336166,0.011933204604948898,0.0016961102610677148,0.0035840459161419003,0.07587269340109358,0.8985932776484117
1158395655,Stub,0.0047377780303369905,0.004609040295426464,0.0009500520679274069,0.001404760151395034,0.009260937799497791,0.9790374316554165
1158423087,Stub,0.013236767214279755,0.014711810138881606,0.0022166078886404167,0.0037220594206181586,0.08773400754906785,0.8783787477885122
1158512735,Stub,0.014679631706814168,0.02008465017537026,0.002734974554185866,0.0050673596771757335,0.2129408199391483,0.7444925639473057
1158533179,Stub,0.007474720020001831,0.00812353947502282,0.0013234576464798383,0.002358432941851944,0.019369573705366933,0.9613502762112767
1158538555,Start,0.02597177579219989,0.07001009170946268,0.004385265674485065,0.008600072284434188,0.5786856372488909,0.31234715729052737
1158543582,Stub,0.012432092835242799,0.012238427678374826,0.00195459820004534,0.003395004786114412,0.19495528829042563,0.7750245882097968
1158549938,Start,0.03536091399707923,0.05253727811700172,0.0038716446846977248,0.006952003877021128,0.8070094932472768,0.09426866607692348
1158582098,Stub,0.011973103287649356,0.022009833815531538,0.002571564489723282,0.0056485570810395356,0.2351203585690064,0.7226765827570499
1158603291,Start,0.0515220316364842,0.10574842890422192,0.0036930237065820166,0.021890813319926317,0.8003661352794623,0.016779567153323117
1158618021,Start,0.031030671276884563,0.1049272700947946,0.003927475856924691,0.007243939028794718,0.7176170893260638,0.1352535544165377
1158624834,Stub,0.008282984848715534,0.013724237527792643,0.001559415434496762,0.0037290234413279648,0.03515517778610115,0.937549160961566
1158653391,Start,0.04087769543079667,0.16185496354306989,0.005260921178040612,0.010670621488762527,0.7140515511511387,0.06728424720819177
1158659195,Stub,0.009861490670611785,0.013890198731287776,0.002098329905703277,0.004900827209234978,0.08266670443181065,0.8865824490513515
1158683705,Start,0.075209603170774,0.28452079719897727,0.0047724823263929446,0.012391310596031078,0.5894727692151809,0.033633037492643715
1158685492,Stub,0.025072899775602172,0.05535213977651646,0.00459084133479447,0.010756205869728213,0.38392117822642935,0.5203067350169293
1158703245,Stub,0.009865818513410238,0.012983628811625667,0.001794570525354715,0.003930590762230142,0.0709266657363085,0.9004987256510708
1158721985,Start,0.09046965456871674,0.1887156357792545,0.005907364215402903,0.02724908347071794,0.5847731022369538,0.10288515972895408
1158776779,Start,0.06980729541979322,0.12907060371299978,0.006328640445705013,0.014184938773848011,0.6817684118674485,0.09884010978020533
1158805969,Start,0.03740440734138225,0.06955737833328836,0.0053107486021249884,0.01454798551535489,0.5920138957891908,0.2811655844186587
1158807810,Stub,0.014230698286906953,0.019097400623598604,0.0026394762004233237,0.004900936830971201,0.14529730754387132,0.8138341805142287
1158835762,Start,0.3424436798043994,0.1775467284178638,0.008566403194464271,0.011738916384757667,0.44688376233648,0.012820509862034766
1158873914,Stub,0.007425776210329244,0.014570155148208197,0.0016412485602947707,0.0036989161769761902,0.04253232338975728,0.9301315805144346
1159039404,Start,0.07150670949954295,0.23866914832763073,0.004931801069283601,0.024485892919044863,0.5911458258445328,0.06926062233996506
1159203982,Start,0.07577219095047419,0.1001433067807444,0.006084533016025443,0.02535316874125229,0.6370410810400713,0.15560571947143229
1159264529,Start,0.03990333243055125,0.10201731741975353,0.0048301156284486155,0.011508606027977795,0.5926875160773135,0.24905311241595543
1159361259,Stub,0.006013264480059567,0.010503790208859796,0.0012454545992011648,0.002976707252434797,0.029868170455259822,0.9493926130041848
1159362123,Stub,0.006626128551965481,0.01044959669381083,0.0013305648681619948,0.0030230952369147465,0.017686478865982878,0.960884135783164
1159365191,Stub,0.00487730860080855,0.00656835088808541,0.0009924499510258404,0.0022564953869007877,0.009608348048519476,0.9756970471246599
1159392843,Start,0.09931392001964146,0.29420956661619674,0.004595011261781668,0.013138532604169917,0.5676655471074475,0.021077422390762615
1159405029,C,0.33947225596155295,0.4874468430604087,0.007124909447928526,0.07983596972249804,0.08031450815474551,0.0058055136528666115
1159473113,Stub,0.0065476856534867406,0.009723841909232249,0.0014227677880177493,0.0030608208579138217,0.04361594298187474,0.9356289408094747
1159514930,Start,0.03335319586149075,0.09719682787738564,0.005020387111032144,0.01013558759422276,0.628160755237018,0.22613324631885068
1159601677,Stub,0.0064241476607597575,0.011205388997118187,0.0014476752365703105,0.002992545335707619,0.030425365353930648,0.9475048774159134
1159628135,Stub,0.007381404859244764,0.012901109574527659,0.0014660042953112495,0.003553738493693466,0.037222594331544165,0.9374751484456786
1159629985,Start,0.03681711894701598,0.09472924391719618,0.004958806537974566,0.00802044870759644,0.717426574750388,0.13804780713982884
1159659441,Start,0.1269424728512354,0.16436357478188224,0.004384835978820884,0.007520622390354091,0.6875326997519037,0.009255794245803688
1159662514,Stub,0.005261708794234551,0.005159818414428972,0.00102598323955909,0.0016163947363141639,0.009765389454280059,0.9771707053611832
1159714281,Stub,0.008277685467975103,0.010387774862370651,0.0014556406023068843,0.0027140999610437903,0.027093456209895596,0.9500713428964079
1159727043,Start,0.034557054429283744,0.1629472750059956,0.0037227991688176696,0.01227448501793551,0.7507619630981972,0.0357364232797703
1159756311,Stub,0.009511475527830953,0.01771089916165298,0.001960987842091478,0.003973617810363956,0.07692183328399516,0.8899211863740655
1159863480,Stub,0.014845418760076487,0.020875961302196388,0.002316290730038338,0.00423379128810476,0.24398592165653368,0.7137426162630505
1159952192,Start,0.16035363369562422,0.27532560520381044,0.005698053013569578,0.034824610491630506,0.4987045143345768,0.02509358326078852
1160011684,Stub,0.01102569779115927,0.01930642821860241,0.002055521916067703,0.005212545482741626,0.06664266339129492,0.8957571432001341
1160122772,Stub,0.04784460555179445,0.10291850231831223,0.004256900821935159,0.009938135132572318,0.33595288309110966,0.4990889730842763
1160127010,Stub,0.009463937391116698,0.015566437790936987,0.0018171610446856845,0.004166669955372163,0.11317942321444639,0.855806370603442
1160296340,Start,0.13625523885100468,0.2973835352194452,0.005406782339108002,0.021908095285982435,0.5271872640309572,0.011859084273502497
1160959602,Stub,0.022176184859014063,0.04975451505551698,0.003694111793940249,0.008408077496434668,0.1967259090723649,0.7192412017227291
1161001032,C,0.15939865607603607,0.4654853218214417,0.0080177764869442,0.01745462908305255,0.33804156385389456,0.011602052678631026
1161024456,Stub,0.007596102616238614,0.013001246772253547,0.001631606512756446,0.003536736644488081,0.032132464973943675,0.9421018424803197
1161077572,Stub,0.0063369002859405815,0.009499631103551226,0.0011985866119022315,0.0027532054294721687,0.01497441720610095,0.9652372593630328
1161081271,Stub,0.005769579951453027,0.0068555291365711615,0.0010014436203083007,0.0020592344707862646,0.011370076625749355,0.972944136195132
1161287091,Stub,0.006788643845064643,0.008239127004818323,0.0012711486958091047,0.0027231267135680174,0.01418073903946567,0.9667972147012743
1161320437,Stub,0.007380958358615922,0.011162791287029033,0.0012514664840065975,0.0025194206607086515,0.031773503619943674,0.945911859589696
1161329015,Stub,0.007413327419028487,0.011734308236758586,0.0012376306303944079,0.0023159347150514416,0.023889034549091696,0.9534097644496755
1161329073,Stub,0.011125003135500657,0.017009703471944356,0.0022540676859931492,0.004620700579863189,0.09833188769206212,0.8666586374346364
1161356025,Stub,0.020745996810587402,0.04463222247993448,0.003728507861169614,0.008668874570233185,0.2563055471479754,0.6659188511301001
1161487385,Start,0.10555583584280946,0.20976123110989314,0.0037437544990073703,0.006645505039070442,0.6600696422210008,0.014224031288218881
1161492589,Stub,0.010001917940023936,0.02403119829484163,0.0022073879265544823,0.004858438222711624,0.11596347480198439,0.8429375828138839
1161562698,Start,0.036917093044009995,0.10832497280117707,0.004532487248957175,0.011566769243204303,0.6828732716651781,0.15578540599747331
1161577254,Stub,0.011093013858438815,0.0159322171556441,0.002140544774490806,0.004379482840275428,0.13224322206257477,0.8342115193085761
1161584075,Stub,0.039576309370804454,0.08243972716185151,0.004275790414741403,0.014620510728557155,0.28932207802561927,0.5697655842984262
1161587837,Start,0.03288135800232667,0.10657152093827625,0.0047801053596081035,0.010149054157652002,0.7419078029861654,0.10371015855597161
1161592238,Start,0.0812941725806839,0.3450735373810128,0.004194664180715479,0.009712277728529289,0.5426612268453981,0.01706412128366044
1161594734,Stub,0.009139465888087402,0.011837315845920003,0.0018020424710456183,0.0037584152080897444,0.04499884330488379,0.9284639172819735
1161616362,Stub,0.01826561208315736,0.03280241295891313,0.002628919940974776,0.006969189357909545,0.22382075938274906,0.715513106276296
1161799415,Start,0.06355859812429601,0.17995963680854324,0.0053473318027505755,0.020089218774922552,0.6760054532691119,0.05503976122037577
1161962008,Start,0.10481472658621399,0.16297795549520355,0.008351721870620625,0.030992285345864703,0.4604683273261424,0.23239498337595474
1162056054,Start,0.07139270872752956,0.10196865339893642,0.005673486813302865,0.01098150564727837,0.7004530669195471,0.1095305784934057
1162078233,C,0.20395467220193103,0.6160268438066528,0.006941677556487168,0.08757936395258414,0.07936189179254688,0.00613555068979787
1162142104,C,0.19997965253742933,0.35061780071380566,0.009966652543723553,0.06164483862497221,0.34717607001041284,0.030614985569656403
1162194883,Start,0.050979828958462495,0.06502396577244923,0.004823825858218015,0.008025736051854134,0.732661715790197,0.13848492756881922
1162201378,Stub,0.00705067402881056,0.011551216719667606,0.0014623364434072268,0.003549097254786966,0.03467363389232678,0.9417130416610009
1162268649,Stub,0.007619851303189371,0.011838401408731717,0.0015534516412505455,0.003602643949487675,0.03333570807243586,0.9420499436249048
1162302149,Start,0.05702011397408455,0.16446369753082313,0.007341928286824885,0.013368822062655262,0.5636371645294935,0.19416827361611871
1162338564,Start,0.07603435115125294,0.19989167147744485,0.005902624763731682,0.013273122242616956,0.6697400297314614,0.03515820063349203
1162340000,Stub,0.021833957558918714,0.019016033252861105,0.003129987543618546,0.004920329517770746,0.42656751475616816,0.5245321773706626
1162392075,Start,0.05141648331197093,0.06917410159549987,0.004384147796828065,0.008375652411510687,0.765069624453639,0.10157999043055137
1162528236,C,0.2838342552156647,0.4817570719040893,0.004677867054940706,0.00800815695424728,0.2163235425018997,0.0053991063691584485
1162646713,Stub,0.018252154278568244,0.029994632785643606,0.003089303022504361,0.008328629740869523,0.26075849711477833,0.6795767830576358
1162680534,Stub,0.015527018655976364,0.02645482692760764,0.002897414057708007,0.00655710208438872,0.1526276923903233,0.7959359458839959
1162770792,Start,0.05095852273958069,0.21049810597567922,0.0039459523789948945,0.007288053503747459,0.6774668772576781,0.049842488144319644
1162793449,C,0.23758650542485596,0.4010736178608655,0.004863421847712274,0.02435891355132066,0.3190976012415228,0.013019940073722792
1162861355,C,0.3289442275002905,0.486771573217212,0.005451086753776384,0.028499538161816093,0.13664598200355305,0.013687592363352189
1162972455,Stub,0.006640211405549292,0.009031668156400087,0.0013087172099907193,0.0031242582049717093,0.01990699148768942,0.9599881535353989
1163042932,Start,0.01772752567835561,0.035638933960913395,0.002924897997737854,0.0050179192858799005,0.472256673731624,0.4664340493454893
1163078004,Start,0.03733532198033323,0.08263044716950674,0.0038282142218024995,0.006873773738391962,0.7358748236809745,0.13345741920899115
1163124965,Stub,0.019118102219848623,0.02981994075812397,0.003671767052939139,0.005888883620354288,0.31223987582477314,0.6292614305239608
1163183225,Stub,0.03205673756788319,0.05350805562269522,0.004323890178577608,0.012211489743326972,0.3494989677163624,0.5484008591711546
1163226753,Stub,0.012314813829402915,0.026670656828161554,0.0018101391330169229,0.004681002292450968,0.0930654293780311,0.8614579585389365
1163303303,Start,0.11740773654735596,0.3306432557731224,0.0041749920837040305,0.008833650968570967,0.5188189937657548,0.020121370861491843
1163342472,GA,0.1646041190193757,0.3154293095912077,0.032216491255140076,0.46523072937790966,0.018186491950909985,0.004332858805456829
1163409287,Stub,0.00809878922682928,0.007781066330153785,0.0013118654449393512,0.002329891877193562,0.02107986488447385,0.9593985222364102
1163542334,C,0.1729395950176729,0.4687996172749081,0.00926554704340849,0.0910716030393204,0.23961481825619046,0.01830881936849958
1163626833,Stub,0.02227060556683025,0.03562117187714221,0.003557809323622347,0.007569452496523324,0.39158250049787013,0.5393984602380117
1163661885,Stub,0.044042231058639005,0.11194372857936795,0.0037300447423624897,0.0085920745487698,0.2591514554477055,0.5725404656231552
1163771893,Start,0.024493672379110747,0.03847905448499821,0.003636332540847304,0.005990563916973151,0.7068210682988803,0.2205793083791902
1163807639,Start,0.022527671577719295,0.040362301977265855,0.004010698302006558,0.008130695526218357,0.505204948117489,0.419763684499301
1163823822,C,0.20130837625083076,0.43586130509408894,0.007118027050478424,0.2726705834073185,0.07703352618390287,0.00600818201338055
1163844068,Start,0.027718226058935317,0.05807810434412618,0.0046031140540282005,0.009079242651780778,0.5586952073879539,0.34182610550317555
1164055828,Stub,0.00834584720849131,0.00844502547271046,0.0014009651670213636,0.0024340337924074846,0.031635775777782815,0.9477383525815866
1164218357,Stub,0.007886315452845887,0.014270238663849705,0.0015729747138100503,0.003359587902059407,0.057858912331883505,0.9150519709355516
1164369400,Start,0.05760131373122039,0.21208754446090144,0.004569327707897535,0.022039831387096587,0.6737837532663352,0.029918229446548865
1164505452,Start,0.04286052792539159,0.17436102384586818,0.004223306730098227,0.007104397019134463,0.7340072390936867,0.03744350538582087
1164574518,Stub,0.017564185127979273,0.03377223092990989,0.002899081023227584,0.00934050742822652,0.2751208018321429,0.661303193658514
1164622554,C,0.31605261333109097,0.46397355552202457,0.009325128475547548,0.07896453843647218,0.12610949365719784,0.005574670577666797
1164628746,Start,0.031849290066616694,0.10358605794602725,0.004422126807502196,0.008989851650896273,0.6655950700900274,0.18555760343893027
1164689541,Start,0.04532965810533562,0.11758946312318308,0.004844487430274826,0.01792430932952309,0.6211341619794959,0.19317792003218756
1164754853,Start,0.042441967720969226,0.1190244831475719,0.004389906968446668,0.008558630571303658,0.7254201741634926,0.10016483742821601
1164841567,C,0.1274912458262975,0.4636489694751967,0.0038332679972376557,0.006295115941887293,0.39191711313214217,0.006814287627238934
1164884865,Start,0.05922087514372907,0.17346255183529713,0.00711585374235085,0.016633385678295146,0.5757276762089336,0.1678396573913942
1164899761,Stub,0.015467266177608442,0.030824983683270562,0.003026239716665384,0.006341083417387062,0.22470141839315827,0.7196390086119104
1164900220,Stub,0.015031157610195136,0.02373305602013313,0.0028841920548047808,0.0058348610698901685,0.3924202679828381,0.5600964652621386
1164966747,Stub,0.01654374199386476,0.022464280854747744,0.0024772516338358724,0.004217395110338549,0.290370214067113,0.6639271163401
1165025935,Stub,0.017713716699817222,0.03351628637401895,0.0036477861810006182,0.007771023380078058,0.43662326325854955,0.5007279241065357
1165306945,Start,0.08014151871062855,0.24525615846233098,0.00509802335541751,0.011006198702145899,0.601692095655079,0.05680600511439815
1165315225,Stub,0.01723663502583638,0.03581823169511603,0.0034632070333571476,0.006527081900405669,0.35594222993842306,0.5810126144068617
1165315563,Stub,0.008957027243384553,0.010109674522249828,0.0014686432873351459,0.0027695323724039834,0.029560890114355618,0.9471342324602708
1165316159,Stub,0.005657763606676734,0.00765700556813648,0.0010791792791279159,0.0024318155277619708,0.011229661965707302,0.9719445740525897
1165316163,Stub,0.014487146190447752,0.021678237031607064,0.002452972061310847,0.004809081181587651,0.30690579666481266,0.6496667668702342
1165316165,Stub,0.01125118665482547,0.01671536262215238,0.001895911497702568,0.0035095951302257203,0.0657850275464015,0.9008429165486924
1165316191,Stub,0.008246286243296194,0.009855728412684584,0.0015417254435452024,0.002949284483410045,0.05855104433434271,0.9188559310827211
1165316210,Stub,0.006729212531509436,0.016572814208227562,0.0015708881277416412,0.004218537730881263,0.06123936344470658,0.9096691839569335
